time,latitude,longitude,distance,cadence,altitude
2021-10-24 18:47:36+00:00,52.13010133,21.072667,221.3000030517578,79.0,126.798
2021-10-24 18:47:37+00:00,52.1300715,21.07267867,224.6999969482422,79.0,127.56
2021-10-24 18:47:38+00:00,52.130042,21.07268917,228.1999969482422,79.0,127.56
2021-10-24 18:47:39+00:00,52.13001167,21.0726985,231.8000030517578,79.0,128.627
2021-10-24 18:47:40+00:00,52.12998067,21.072708,235.60000610351562,79.0,128.627
2021-10-24 18:47:41+00:00,52.12995083,21.072719,239.39999389648438,79.0,129.846
2021-10-24 18:47:42+00:00,52.12992267,21.07273217,243.1999969482422,78.0,129.846
2021-10-24 18:47:43+00:00,52.1298955,21.07274633,246.6999969482422,77.0,131.218
2021-10-24 18:47:44+00:00,52.12986783,21.07276083,250.0,77.0,131.218
2021-10-24 18:47:45+00:00,52.12983883,21.0727755,253.10000610351562,77.0,132.59
2021-10-24 18:47:46+00:00,52.12981017,21.0727895,256.3999938964844,77.0,132.59
2021-10-24 18:47:47+00:00,52.1297815,21.07280333,259.70001220703125,77.0,133.961
2021-10-24 18:47:48+00:00,52.129753,21.072815,263.1000061035156,77.0,133.961
2021-10-24 18:47:49+00:00,52.12972483,21.072825,266.3999938964844,77.0,135.485
2021-10-24 18:47:50+00:00,52.12969567,21.072837,269.5,77.0,135.485
2021-10-24 18:47:51+00:00,52.12967067,21.07285417,272.8999938964844,77.0,137.009
2021-10-24 18:47:52+00:00,52.129648,21.072878,275.8999938964844,77.0,137.009
2021-10-24 18:47:53+00:00,52.12963183,21.07290283,279.0,77.0,138.381
2021-10-24 18:47:54+00:00,52.12961483,21.07292867,281.6000061035156,77.0,138.381
2021-10-24 18:47:55+00:00,52.1295965,21.07295483,284.20001220703125,78.0,139.6
2021-10-24 18:47:56+00:00,52.12957683,21.07298117,286.79998779296875,79.0,139.6
2021-10-24 18:47:57+00:00,52.12955683,21.07300717,289.3999938964844,79.0,140.515
2021-10-24 18:47:58+00:00,52.12953783,21.07303117,291.8999938964844,79.0,140.515
2021-10-24 18:47:59+00:00,52.12951833,21.07305433,294.3999938964844,78.0,141.429
2021-10-24 18:48:00+00:00,52.1294995,21.07307417,296.8999938964844,77.0,141.429
2021-10-24 18:48:01+00:00,52.12947983,21.07309333,299.3999938964844,77.0,142.039
2021-10-24 18:48:02+00:00,52.12945967,21.07311167,301.79998779296875,77.0,142.039
2021-10-24 18:48:03+00:00,52.12943733,21.07312867,304.6000061035156,78.0,142.648
2021-10-24 18:48:04+00:00,52.129415,21.0731435,307.29998779296875,77.0,142.648
2021-10-24 18:48:05+00:00,52.129392,21.0731565,310.0,77.0,143.105
2021-10-24 18:48:06+00:00,52.1293695,21.07316883,312.5,77.0,143.105
2021-10-24 18:48:07+00:00,52.1293485,21.07317767,315.1000061035156,77.0,143.563
2021-10-24 18:48:08+00:00,52.12932567,21.0731865,317.6000061035156,77.0,143.563
2021-10-24 18:48:09+00:00,52.12929983,21.07319783,320.20001220703125,77.0,143.867
2021-10-24 18:48:10+00:00,52.12927117,21.07321017,323.20001220703125,77.0,143.867
2021-10-24 18:48:11+00:00,52.12924283,21.07322183,326.29998779296875,77.0,144.172
2021-10-24 18:48:12+00:00,52.12921583,21.07323383,329.5,77.0,144.172
2021-10-24 18:48:13+00:00,52.12919,21.07324617,332.70001220703125,77.0,144.325
2021-10-24 18:48:14+00:00,52.12916417,21.07325817,335.79998779296875,77.0,144.325
2021-10-24 18:48:15+00:00,52.12913817,21.07326967,339.0,77.0,144.629
2021-10-24 18:48:16+00:00,52.12911083,21.0732845,342.29998779296875,77.0,144.629
2021-10-24 18:48:17+00:00,52.1290835,21.07330167,345.79998779296875,77.0,144.934
2021-10-24 18:48:18+00:00,52.12905667,21.07331883,349.29998779296875,77.0,144.934
2021-10-24 18:48:19+00:00,52.12902933,21.07333683,352.6000061035156,77.0,145.544
2021-10-24 18:48:20+00:00,52.12900367,21.07335517,355.70001220703125,77.0,145.544
2021-10-24 18:48:21+00:00,52.12897917,21.07337267,358.79998779296875,78.0,146.001
2021-10-24 18:48:22+00:00,52.12895567,21.0733875,361.8999938964844,79.0,146.001
2021-10-24 18:48:23+00:00,52.1289315,21.07340183,365.0,79.0,146.611
2021-10-24 18:48:24+00:00,52.12890767,21.07341667,368.0,78.0,146.611
2021-10-24 18:48:25+00:00,52.12888583,21.07343367,371.0,77.0,147.22
2021-10-24 18:48:26+00:00,52.1288645,21.07345433,373.70001220703125,77.0,147.22
2021-10-24 18:48:27+00:00,52.12884383,21.07347817,376.29998779296875,77.0,147.677
2021-10-24 18:48:28+00:00,52.128824,21.0735045,379.0,77.0,147.677
2021-10-24 18:48:29+00:00,52.12880567,21.07353033,381.6000061035156,77.0,147.83
2021-10-24 18:48:30+00:00,52.12878867,21.07355667,384.20001220703125,77.0,147.83
2021-10-24 18:48:31+00:00,52.128772,21.0735835,386.70001220703125,77.0,147.83
2021-10-24 18:48:32+00:00,52.12875533,21.07360967,389.29998779296875,77.0,147.83
2021-10-24 18:48:33+00:00,52.1287355,21.073637,391.8999938964844,77.0,147.677
2021-10-24 18:48:34+00:00,52.12871467,21.0736655,394.70001220703125,77.0,147.677
2021-10-24 18:48:35+00:00,52.12869433,21.07369283,397.70001220703125,77.0,147.525
2021-10-24 18:48:36+00:00,52.12867467,21.07371917,400.6000061035156,77.0,147.525
2021-10-24 18:48:37+00:00,52.12865633,21.07374317,403.3999938964844,77.0,147.068
2021-10-24 18:48:38+00:00,52.12863917,21.073767,406.1000061035156,77.0,147.068
2021-10-24 18:48:39+00:00,52.12862417,21.07379183,408.79998779296875,77.0,146.458
2021-10-24 18:48:40+00:00,52.1286095,21.07381767,411.3999938964844,79.0,146.458
2021-10-24 18:48:41+00:00,52.128594,21.073845,414.0,78.0,145.544
2021-10-24 18:48:42+00:00,52.12857783,21.073872,416.6000061035156,77.0,145.544
2021-10-24 18:48:43+00:00,52.12856,21.07389917,419.0,77.0,144.477
2021-10-24 18:48:44+00:00,52.12854183,21.073925,421.5,77.0,144.477
2021-10-24 18:48:45+00:00,52.1285235,21.07394883,423.8999938964844,77.0,143.41
2021-10-24 18:48:46+00:00,52.12850467,21.07397117,426.3999938964844,77.0,143.41
2021-10-24 18:48:47+00:00,52.12848333,21.0739925,429.0,77.0,142.343
2021-10-24 18:48:48+00:00,52.1284595,21.07401467,431.79998779296875,77.0,142.343
2021-10-24 18:48:49+00:00,52.12843567,21.0740355,434.8999938964844,77.0,141.277
2021-10-24 18:48:50+00:00,52.1284125,21.07405483,437.8999938964844,77.0,141.277
2021-10-24 18:48:51+00:00,52.12839067,21.07407467,440.8999938964844,77.0,140.362
2021-10-24 18:48:52+00:00,52.128369,21.07409517,443.8999938964844,77.0,140.362
2021-10-24 18:48:53+00:00,52.12834817,21.07411717,446.79998779296875,77.0,139.448
2021-10-24 18:48:54+00:00,52.12832617,21.07413683,449.70001220703125,77.0,139.448
2021-10-24 18:48:55+00:00,52.12830317,21.07415633,452.70001220703125,77.0,138.533
2021-10-24 18:48:56+00:00,52.12828067,21.07417467,455.70001220703125,77.0,138.533
2021-10-24 18:48:57+00:00,52.12825717,21.07419283,458.6000061035156,77.0,137.771
2021-10-24 18:48:58+00:00,52.128234,21.07421033,461.3999938964844,77.0,137.771
2021-10-24 18:48:59+00:00,52.1282105,21.07422717,464.1000061035156,77.0,137.009
2021-10-24 18:49:00+00:00,52.128188,21.0742445,467.0,77.0,137.009
2021-10-24 18:49:01+00:00,52.12816717,21.074264,469.79998779296875,77.0,136.247
2021-10-24 18:49:02+00:00,52.12814817,21.0742855,472.5,77.0,136.247
2021-10-24 18:49:03+00:00,52.12813083,21.07430733,475.20001220703125,77.0,135.485
2021-10-24 18:49:04+00:00,52.12811317,21.07432983,477.70001220703125,77.0,135.485
2021-10-24 18:49:05+00:00,52.12809433,21.07435117,480.20001220703125,77.0,134.571
2021-10-24 18:49:06+00:00,52.128076,21.074369,482.79998779296875,77.0,134.571
2021-10-24 18:49:07+00:00,52.12805667,21.0743865,485.1000061035156,77.0,133.656
2021-10-24 18:49:08+00:00,52.128038,21.074403,487.3999938964844,77.0,133.656
2021-10-24 18:49:09+00:00,52.12801833,21.0744245,489.70001220703125,77.0,132.742
2021-10-24 18:49:10+00:00,52.12800017,21.07444683,492.1000061035156,77.0,132.742
2021-10-24 18:49:11+00:00,52.12798117,21.07447267,494.70001220703125,77.0,131.828
2021-10-24 18:49:12+00:00,52.12796067,21.07449733,497.20001220703125,77.0,131.828
2021-10-24 18:49:13+00:00,52.12794,21.07452083,500.0,77.0,130.913
2021-10-24 18:49:14+00:00,52.12791833,21.07454,502.79998779296875,77.0,130.913
2021-10-24 18:49:15+00:00,52.12789883,21.07454683,505.6000061035156,77.0,129.999
2021-10-24 18:49:16+00:00,52.12788,21.07454017,508.0,77.0,129.999
2021-10-24 18:49:17+00:00,52.12786517,21.07452433,510.20001220703125,77.0,128.932
2021-10-24 18:49:18+00:00,52.12784817,21.07450983,512.0999755859375,77.0,128.932
2021-10-24 18:49:19+00:00,52.12782833,21.074499,514.2000122070312,77.0,127.865
2021-10-24 18:49:20+00:00,52.12780517,21.07449767,516.2999877929688,79.0,127.865
2021-10-24 18:49:21+00:00,52.12778183,21.07450617,518.2000122070312,79.0,126.646
2021-10-24 18:49:22+00:00,52.1277585,21.07452483,519.9000244140625,79.0,126.646
2021-10-24 18:49:23+00:00,52.12773433,21.074545,522.2999877929688,79.0,125.427
2021-10-24 18:49:24+00:00,52.12771083,21.07456483,525.2000122070312,78.0,125.427
2021-10-24 18:49:25+00:00,52.12768667,21.07458333,528.2999877929688,78.0,124.36
2021-10-24 18:49:26+00:00,52.1276635,21.074601,531.2000122070312,77.0,124.36
2021-10-24 18:49:27+00:00,52.1276405,21.07461783,534.2999877929688,77.0,123.293
2021-10-24 18:49:28+00:00,52.12761817,21.07463467,537.5,77.0,123.293
2021-10-24 18:49:29+00:00,52.127594,21.074652,540.7999877929688,77.0,122.379
2021-10-24 18:49:30+00:00,52.12757,21.07466917,544.0,77.0,122.379
2021-10-24 18:49:31+00:00,52.12754633,21.07468367,547.0999755859375,77.0,121.464
2021-10-24 18:49:32+00:00,52.127523,21.07469817,549.9000244140625,78.0,121.464
2021-10-24 18:49:33+00:00,52.127499,21.07471417,552.7000122070312,79.0,120.855
2021-10-24 18:49:34+00:00,52.12747583,21.07473183,555.5,79.0,120.855
2021-10-24 18:49:35+00:00,52.12745267,21.07474933,558.2999877929688,79.0,120.55
2021-10-24 18:49:36+00:00,52.12742967,21.07476867,561.2000122070312,79.0,120.55
2021-10-24 18:49:37+00:00,52.12740667,21.07479133,564.0999755859375,79.0,120.397
2021-10-24 18:49:38+00:00,52.1273875,21.07482,567.0999755859375,79.0,120.397
2021-10-24 18:49:39+00:00,52.127376,21.07485833,569.9000244140625,79.0,120.245
2021-10-24 18:49:40+00:00,52.12737417,21.0749045,572.5999755859375,79.0,120.245
2021-10-24 18:49:41+00:00,52.127382,21.07495767,575.2999877929688,79.0,119.94
2021-10-24 18:49:42+00:00,52.127395,21.0750095,578.2999877929688,79.0,119.94
2021-10-24 18:49:43+00:00,52.12740933,21.07505983,581.7000122070312,79.0,119.788
2021-10-24 18:49:44+00:00,52.12742317,21.07510483,585.0999755859375,79.0,119.788
2021-10-24 18:49:45+00:00,52.12743617,21.07514633,588.2000122070312,76.0,119.483
2021-10-24 18:49:46+00:00,52.12744917,21.0751855,591.2000122070312,75.0,119.483
2021-10-24 18:49:47+00:00,52.12746183,21.075225,594.7000122070312,74.0,119.026
2021-10-24 18:49:48+00:00,52.12747533,21.07526467,598.5,74.0,119.026
2021-10-24 18:49:49+00:00,52.1274895,21.07530467,602.2000122070312,74.0,118.721
2021-10-24 18:49:50+00:00,52.127503,21.075346,605.5999755859375,74.0,118.721
2021-10-24 18:49:51+00:00,52.127515,21.075389,608.5999755859375,74.0,118.264
2021-10-24 18:49:52+00:00,52.12752617,21.07543083,611.5,74.0,118.264
2021-10-24 18:49:53+00:00,52.12753767,21.07547067,614.2999877929688,74.0,117.959
2021-10-24 18:49:54+00:00,52.12754917,21.07550983,617.2999877929688,74.0,117.959
2021-10-24 18:49:55+00:00,52.12756117,21.07555,620.2999877929688,74.0,117.502
2021-10-24 18:49:56+00:00,52.12757233,21.0755925,623.4000244140625,75.0,117.502
2021-10-24 18:49:57+00:00,52.1275835,21.075634,626.5999755859375,78.0,117.045
2021-10-24 18:49:58+00:00,52.12759383,21.075676,629.7000122070312,79.0,117.045
2021-10-24 18:49:59+00:00,52.127604,21.0757185,632.7999877929688,79.0,116.587
2021-10-24 18:50:00+00:00,52.12761383,21.07576,635.9000244140625,79.0,116.587
2021-10-24 18:50:01+00:00,52.1276235,21.07580067,638.9000244140625,79.0,116.13
2021-10-24 18:50:02+00:00,52.12763417,21.07583917,641.9000244140625,78.0,116.13
2021-10-24 18:50:03+00:00,52.127645,21.07587783,644.9000244140625,79.0,115.673
2021-10-24 18:50:04+00:00,52.127655,21.07591767,648.0,79.0,115.673
2021-10-24 18:50:05+00:00,52.12766417,21.07595867,650.9000244140625,78.0,115.216
2021-10-24 18:50:06+00:00,52.1276725,21.07600133,653.7999877929688,77.0,115.216
2021-10-24 18:50:07+00:00,52.127681,21.07604467,656.7999877929688,77.0,114.759
2021-10-24 18:50:08+00:00,52.12768867,21.07608767,659.9000244140625,77.0,114.759
2021-10-24 18:50:09+00:00,52.12769567,21.07613217,662.9000244140625,78.0,114.454
2021-10-24 18:50:10+00:00,52.127702,21.0761785,666.0,79.0,114.454
2021-10-24 18:50:11+00:00,52.12770883,21.076225,669.2000122070312,79.0,113.997
2021-10-24 18:50:12+00:00,52.12771583,21.07627017,672.5,79.0,113.997
2021-10-24 18:50:13+00:00,52.127724,21.07631217,675.9000244140625,79.0,113.539
2021-10-24 18:50:14+00:00,52.12773133,21.076352,679.0999755859375,78.0,113.539
2021-10-24 18:50:15+00:00,52.12773933,21.07639283,682.0999755859375,79.0,113.235
2021-10-24 18:50:16+00:00,52.12774667,21.07643467,685.2000122070312,79.0,113.235
2021-10-24 18:50:17+00:00,52.12775433,21.076477,688.2000122070312,79.0,112.777
2021-10-24 18:50:18+00:00,52.12776133,21.07651833,691.2000122070312,79.0,112.777
2021-10-24 18:50:19+00:00,52.1277685,21.0765595,694.0999755859375,79.0,112.473
2021-10-24 18:50:20+00:00,52.12777617,21.07660133,697.0,78.0,112.473
2021-10-24 18:50:21+00:00,52.12778433,21.07664183,699.7999877929688,77.0,112.168
2021-10-24 18:50:22+00:00,52.12779433,21.07668233,702.7000122070312,77.0,112.168
2021-10-24 18:50:23+00:00,52.12780533,21.07672217,705.5999755859375,77.0,111.863
2021-10-24 18:50:24+00:00,52.127817,21.076762,708.7000122070312,77.0,111.863
2021-10-24 18:50:25+00:00,52.12782783,21.07680083,711.7000122070312,77.0,111.558
2021-10-24 18:50:26+00:00,52.12784117,21.076839,714.7000122070312,78.0,111.558
2021-10-24 18:50:27+00:00,52.12785467,21.0768775,717.7000122070312,79.0,111.253
2021-10-24 18:50:28+00:00,52.12786667,21.07691633,720.7000122070312,79.0,111.253
2021-10-24 18:50:29+00:00,52.12787383,21.07695833,723.7999877929688,78.0,110.949
2021-10-24 18:50:30+00:00,52.12787983,21.0770025,726.7000122070312,77.0,110.949
2021-10-24 18:50:31+00:00,52.12788467,21.07704633,729.7999877929688,77.0,110.644
2021-10-24 18:50:32+00:00,52.12789033,21.0770895,732.9000244140625,77.0,110.644
2021-10-24 18:50:33+00:00,52.12789617,21.07713317,736.0,78.0,110.339
2021-10-24 18:50:34+00:00,52.12790133,21.07717783,739.0,78.0,110.339
2021-10-24 18:50:35+00:00,52.12790583,21.0772225,742.0999755859375,77.0,110.034
2021-10-24 18:50:36+00:00,52.12790883,21.07726433,745.2000122070312,77.0,110.034
2021-10-24 18:50:37+00:00,52.12791233,21.07730583,748.2000122070312,77.0,109.729
2021-10-24 18:50:38+00:00,52.1279155,21.0773465,751.2000122070312,77.0,109.729
2021-10-24 18:50:39+00:00,52.12791783,21.07738783,754.0999755859375,79.0,109.577
2021-10-24 18:50:40+00:00,52.12792033,21.07743067,757.0,79.0,109.577
2021-10-24 18:50:41+00:00,52.12792383,21.07747433,759.9000244140625,79.0,109.272
2021-10-24 18:50:42+00:00,52.12792867,21.07751717,762.9000244140625,78.0,109.272
2021-10-24 18:50:43+00:00,52.127934,21.0775595,765.7999877929688,79.0,109.12
2021-10-24 18:50:44+00:00,52.1279405,21.077601,768.5999755859375,78.0,109.12
2021-10-24 18:50:45+00:00,52.1279455,21.07764433,771.5,78.0,109.12
2021-10-24 18:50:46+00:00,52.12795,21.07768667,774.5,77.0,109.12
2021-10-24 18:50:47+00:00,52.12795367,21.07773017,777.5999755859375,77.0,108.967
2021-10-24 18:50:48+00:00,52.12795967,21.07777117,780.7000122070312,77.0,108.967
2021-10-24 18:50:49+00:00,52.12796583,21.07781183,783.7000122070312,77.0,108.967
2021-10-24 18:50:50+00:00,52.12797267,21.07785267,786.5999755859375,77.0,108.967
2021-10-24 18:50:51+00:00,52.12797967,21.07789417,789.5,77.0,108.967
2021-10-24 18:50:52+00:00,52.1279875,21.07793583,792.4000244140625,77.0,108.967
2021-10-24 18:50:53+00:00,52.12799517,21.07797767,795.4000244140625,77.0,108.967
2021-10-24 18:50:54+00:00,52.12800317,21.078019,798.4000244140625,77.0,108.967
2021-10-24 18:50:55+00:00,52.1280105,21.07805983,801.2999877929688,77.0,108.967
2021-10-24 18:50:56+00:00,52.128017,21.07809967,804.2999877929688,77.0,108.967
2021-10-24 18:50:57+00:00,52.12802367,21.07814017,807.2000122070312,77.0,108.815
2021-10-24 18:50:58+00:00,52.12802933,21.07818167,810.0999755859375,77.0,108.815
2021-10-24 18:50:59+00:00,52.12803633,21.07822367,813.0999755859375,77.0,108.815
2021-10-24 18:51:00+00:00,52.1280445,21.07826683,816.0999755859375,77.0,108.815
2021-10-24 18:51:01+00:00,52.128058,21.0783095,819.0999755859375,77.0,108.815
2021-10-24 18:51:02+00:00,52.12807217,21.0783505,822.2000122070312,77.0,108.815
2021-10-24 18:51:03+00:00,52.12808433,21.07839,825.4000244140625,77.0,108.663
2021-10-24 18:51:04+00:00,52.12809267,21.07842817,828.5,78.0,108.663
2021-10-24 18:51:05+00:00,52.1281005,21.0784665,831.4000244140625,78.0,108.51
2021-10-24 18:51:06+00:00,52.1281085,21.07850617,834.4000244140625,77.0,108.51
2021-10-24 18:51:07+00:00,52.128117,21.07854733,837.4000244140625,77.0,108.358
2021-10-24 18:51:08+00:00,52.12812633,21.07858683,840.4000244140625,77.0,108.358
2021-10-24 18:51:09+00:00,52.12813867,21.07862367,843.4000244140625,77.0,108.053
2021-10-24 18:51:10+00:00,52.12815533,21.07865517,846.0999755859375,77.0,108.053
2021-10-24 18:51:11+00:00,52.12817633,21.07868133,848.7999877929688,77.0,107.901
2021-10-24 18:51:12+00:00,52.12820033,21.078699,851.4000244140625,77.0,107.901
2021-10-24 18:51:13+00:00,52.12822417,21.07870883,854.0999755859375,77.0,107.596
2021-10-24 18:51:14+00:00,52.12824967,21.0787095,856.7999877929688,78.0,107.596
2021-10-24 18:51:15+00:00,52.1282745,21.07870583,859.4000244140625,79.0,107.443
2021-10-24 18:51:16+00:00,52.128301,21.07869967,861.9000244140625,79.0,107.443
2021-10-24 18:51:17+00:00,52.12832683,21.0786925,864.5,79.0,107.138
2021-10-24 18:51:18+00:00,52.128352,21.07868533,867.2999877929688,79.0,107.138
2021-10-24 18:51:19+00:00,52.12837783,21.07867517,870.0999755859375,79.0,106.986
2021-10-24 18:51:20+00:00,52.12840417,21.07866467,873.0,79.0,106.986
2021-10-24 18:51:21+00:00,52.12843167,21.07865017,876.0999755859375,79.0,106.681
2021-10-24 18:51:22+00:00,52.12845817,21.0786355,879.2999877929688,79.0,106.681
2021-10-24 18:51:23+00:00,52.12848433,21.07862133,882.5,79.0,106.529
2021-10-24 18:51:24+00:00,52.128511,21.07860583,885.7000122070312,79.0,106.529
2021-10-24 18:51:25+00:00,52.12853717,21.07859133,889.0,79.0,106.376
2021-10-24 18:51:26+00:00,52.12856383,21.0785735,892.2000122070312,78.0,106.376
2021-10-24 18:51:27+00:00,52.12859017,21.07855767,895.4000244140625,79.0,106.072
2021-10-24 18:51:28+00:00,52.12861633,21.07854267,898.7000122070312,78.0,106.072
2021-10-24 18:51:29+00:00,52.1286415,21.0785285,901.9000244140625,77.0,105.919
2021-10-24 18:51:30+00:00,52.1286675,21.07851367,905.0999755859375,77.0,105.919
2021-10-24 18:51:31+00:00,52.12869433,21.07849633,908.0999755859375,77.0,105.614
2021-10-24 18:51:32+00:00,52.128721,21.078478,911.2999877929688,78.0,105.614
2021-10-24 18:51:33+00:00,52.12874833,21.07845983,914.5999755859375,79.0,105.462
2021-10-24 18:51:34+00:00,52.12877533,21.07844467,917.7999877929688,79.0,105.462
2021-10-24 18:51:35+00:00,52.128802,21.078433,921.0,79.0,105.31
2021-10-24 18:51:36+00:00,52.12882783,21.078422,924.0999755859375,79.0,105.31
2021-10-24 18:51:37+00:00,52.12885383,21.07841,927.2000122070312,78.0,105.157
2021-10-24 18:51:38+00:00,52.12888017,21.07839633,930.2999877929688,78.0,105.157
2021-10-24 18:51:39+00:00,52.12890583,21.07838383,933.5,77.0,105.005
2021-10-24 18:51:40+00:00,52.12893067,21.07837317,936.5999755859375,77.0,105.005
2021-10-24 18:51:41+00:00,52.12895517,21.0783645,939.4000244140625,77.0,104.7
2021-10-24 18:51:42+00:00,52.12898,21.07835483,942.2000122070312,77.0,104.7
